Date,Open,High,Low,Close,Volume
1999-03-10 00:00:00-05:00,44.06524873917952,44.092183487797605,43.33801052649135,44.01137924194336,5232000
1999-03-11 00:00:00-05:00,44.334591399737604,44.59047148375796,43.36494055502888,44.22685241699219,9688600
1999-03-12 00:00:00-05:00,44.06524113382442,44.09217587779375,42.79930816726589,43.14945983886719,8743600
1999-03-15 00:00:00-05:00,43.4726881610537,44.442339198103234,43.0147973935581,44.38846969604492,6369000
1999-03-16 00:00:00-05:00,44.577005480457586,44.95409193165179,44.0921800432079,44.76554870605469,4905800
1999-03-17 00:00:00-05:00,44.76556556008079,44.81943507339015,44.3076746969512,44.44234848022461,3965000
1999-03-18 00:00:00-05:00,44.38846358617903,45.3311797424389,44.37499621251817,45.30424499511719,4848400
1999-03-19 00:00:00-05:00,45.89680405547519,45.89680405547519,44.119110940650444,44.14604568481445,7160400
1999-03-22 00:00:00-05:00,44.33459909968055,44.44233810113786,43.52655658875077,43.60736083984375,5024800
1999-03-23 00:00:00-05:00,43.36494274847639,43.526551230768845,41.99127064899049,42.07207489013672,10962400
1999-03-24 00:00:00-05:00,42.44916706852869,43.526557095648705,41.80273305225668,43.4996223449707,8447000
1999-03-25 00:00:00-05:00,44.172982839130874,45.08876419067383,43.883434323569496,45.08876419067383,8133800
1999-03-26 00:00:00-05:00,44.71168568744751,45.22344594531589,44.41540343289214,44.603946685791016,8256200
1999-03-29 00:00:00-05:00,45.14263799529531,46.2469626717912,44.87329051322315,46.220027923583984,5113800
1999-03-30 00:00:00-05:00,46.166152255635865,46.54323868012764,45.70826159732442,45.89680480957031,4940600
1999-03-31 00:00:00-05:00,46.6509837274966,46.704853223717734,45.0887683370839,45.22344207763672,8256600
1999-04-01 00:00:00-05:00,46.543239384298424,46.597108874326544,45.41198009370783,46.16615295410156,8715800
1999-04-05 00:00:00-04:00,46.91361281141505,47.90346512708579,46.624064174858304,47.83612823486328,5697200
1999-04-06 00:00:00-04:00,47.78225587961144,48.45562476179311,47.37823455030244,47.930397033691406,7522400
1999-04-07 00:00:00-04:00,48.37480692996145,48.482545920896776,46.408570345391745,47.432090759277344,11923600
1999-04-08 00:00:00-04:00,47.35129046372965,48.03812658820354,46.381639464472386,47.809181213378906,7952400
1999-04-09 00:00:00-04:00,47.728378424051755,48.213203938517296,47.59370467003355,48.105464935302734,4946800
1999-04-12 00:00:00-04:00,46.97420315059761,48.10546263014182,46.920333651571696,47.78224563598633,10934000
