Date,Open,High,Low,Close,Volume
1998-12-22 00:00:00-05:00,17.636391281337477,17.814087918932817,17.636391281337477,17.7918758392334,5700
1998-12-23 00:00:00-05:00,17.902944716196213,18.191701889038086,17.902944716196213,18.191701889038086,18100
1998-12-24 00:00:00-05:00,18.21390892695455,18.302757263183594,18.136166632754133,18.302757263183594,4900
1998-12-28 00:00:00-05:00,18.247229657149667,18.30275987521768,18.03621482849121,18.03621482849121,15500
1998-12-29 00:00:00-05:00,18.036211928402086,18.4360294342041,18.036211928402086,18.4360294342041,5300
1998-12-30 00:00:00-05:00,18.480441458459904,18.502653527520554,18.280532836914062,18.280532836914062,17300
1998-12-31 00:00:00-05:00,18.347186670853542,18.480459213256836,18.302762490052444,18.480459213256836,6600
1999-01-04 00:00:00-05:00,18.65815027076078,18.746998605383446,18.324969015925763,18.4360294342041,249200
1999-01-05 00:00:00-05:00,18.480451952661625,18.72478485107422,18.480451952661625,18.72478485107422,4400
1999-01-06 00:00:00-05:00,18.858049045504877,19.03574562072754,18.813624901699214,19.03574562072754,38500
1999-01-07 00:00:00-05:00,18.858060608715135,18.969121036328296,18.72478809557934,18.946908950805664,15900
1999-01-08 00:00:00-05:00,18.99132544689256,19.18012809753418,18.99132544689256,19.18012809753418,24400
1999-01-11 00:00:00-05:00,19.169025767131874,19.368934494714942,19.05796536291906,19.22455596923828,7700
1999-01-12 00:00:00-05:00,19.280082994713307,19.368931303444707,19.12459845443336,19.14681053161621,270700
1999-01-13 00:00:00-05:00,18.324958524324295,19.10238100717442,18.324958524324295,18.96910858154297,7100
1999-01-14 00:00:00-05:00,19.03574798971309,19.091278176380865,18.746991019040664,18.813627243041992,12200
1999-01-15 00:00:00-05:00,18.88026435776512,19.12459719063032,18.88026435776512,19.069067001342773,7700
1999-01-19 00:00:00-05:00,19.39115462729777,19.657699708085367,19.2800941769696,19.6132755279541,22700
1999-01-20 00:00:00-05:00,19.724323272705078,19.990868181795687,19.613262893917323,19.724323272705078,25800
1999-01-21 00:00:00-05:00,19.679895705909683,19.679895705909683,18.991321476921872,19.03574562072754,23200
1999-01-22 00:00:00-05:00,18.902475717965803,19.10238439183383,18.76920326872045,18.958005905151367,67100
1999-01-25 00:00:00-05:00,18.969122031620255,19.124606638436813,18.969122031620255,19.113500595092773,495300
1999-01-26 00:00:00-05:00,19.14681659122641,19.21345284386409,18.958013875419656,19.202346801757812,187400
1999-01-27 00:00:00-05:00,19.257869281501414,19.257869281501414,19.01353645324707,19.01353645324707,6800
1999-01-28 00:00:00-05:00,19.191243652903708,19.43557661607725,19.191243652903708,19.368940353393555,25800
1999-01-29 00:00:00-05:00,19.391152440954787,19.391152440954787,19.124607390220014,19.368940353393555,13800
1999-02-01 00:00:00-05:00,19.457781740577897,19.524417979415492,19.302297183290175,19.47999382019043,34000
1999-02-02 00:00:00-05:00,19.169018701270772,19.22454888290829,18.9246859020657,19.19123077392578,141700
1999-02-03 00:00:00-05:00,19.14681011678684,19.5577335357666,19.14681011678684,19.5577335357666,38900
1999-02-04 00:00:00-05:00,19.435568859702663,19.50220509579307,19.28008430882504,19.41335678100586,7400
1999-02-05 00:00:00-05:00,19.413351500475848,19.413351500475848,19.05795833799574,19.19123077392578,16900
1999-02-08 00:00:00-05:00,19.28008244199151,19.28008244199151,19.102385829622925,19.18012809753418,6500
1999-02-09 00:00:00-05:00,19.235659536325706,19.257871614312226,18.83584213256836,18.83584213256836,220800
1999-02-10 00:00:00-05:00,18.702565787820255,18.88026237487793,18.613717494291418,18.88026237487793,17800
1999-02-11 00:00:00-05:00,18.81363533124891,19.391149520874023,18.74699907859986,19.391149520874023,5300
1999-02-12 00:00:00-05:00,19.28009271843489,19.28009271843489,18.99133556942607,19.10239601135254,8400
1999-02-16 00:00:00-05:00,19.191234395251296,19.413355163714854,19.191234395251296,19.28008270263672,18500
1999-02-17 00:00:00-05:00,19.2356657176967,19.368938228442868,19.057969036701813,19.080181121826172,12900
1999-02-18 00:00:00-05:00,19.146813925381366,19.335616614900786,19.024647479221738,19.32451057434082,11500
1999-02-19 00:00:00-05:00,19.324512820530757,19.457785322741312,19.324512820530757,19.380043029785156,13900
1999-02-22 00:00:00-05:00,19.45777541138106,19.802062533386092,19.41335126660622,19.790956497192383,17800
1999-02-23 00:00:00-05:00,19.83538693132663,19.83538693132663,19.54662989873173,19.757644653320312,15000
1999-02-24 00:00:00-05:00,19.81317297509099,19.89091524573316,19.524415969848633,19.524415969848633,28000
1999-02-25 00:00:00-05:00,19.43556759838124,19.43556759838124,19.102386439551847,19.335613250732422,98900
1999-02-26 00:00:00-05:00,19.413361605090376,19.4466797314149,19.11349846816964,19.391149520874023,10800
1999-03-01 00:00:00-05:00,19.346718287508992,19.368930363614055,19.124597526458373,19.357824325561523,8800
1999-03-02 00:00:00-05:00,19.47999796993286,19.646588602514957,19.224558999973652,19.346725463867188,11500
1999-03-03 00:00:00-05:00,19.413358656400067,19.413358656400067,19.19123784797444,19.22455596923828,13100
1999-03-04 00:00:00-05:00,19.502209497770036,19.568845748901367,19.357830953652147,19.568845748901367,10400
1999-03-05 00:00:00-05:00,19.85759417145419,20.057502837609768,19.79095794940233,20.013078689575195,25400
1999-03-08 00:00:00-05:00,19.968661149695286,20.035297393798828,19.857600742856047,20.035297393798828,62700
1999-03-09 00:00:00-05:00,19.790960120089228,20.07971711398503,19.768748043635703,19.87980842590332,12200
1999-03-10 00:00:00-05:00,19.85760163468776,20.057510375976562,19.746541222860646,20.057510375976562,10700
1999-03-11 00:00:00-05:00,20.05750626541994,20.30183912136636,20.05750626541994,20.190778732299805,23600
1999-03-12 00:00:00-05:00,20.27962825572596,20.36847657228993,20.07971954345703,20.07971954345703,24600
1999-03-15 00:00:00-05:00,20.21299282271649,20.29073510280386,20.05750826254175,20.1463565826416,144800
1999-03-16 00:00:00-05:00,20.212987172669468,20.212987172669468,20.068608692864686,20.101926803588867,9100
1999-03-17 00:00:00-05:00,20.035291765001084,20.15745817820231,19.91312535179986,19.990867614746094,2700
1999-03-18 00:00:00-05:00,19.87980900594633,20.26852035522461,19.87980900594633,20.26852035522461,9500
1999-03-19 00:00:00-05:00,20.279628505927228,20.36847682358737,20.101931870606947,20.17967414855957,6900
1999-03-22 00:00:00-05:00,20.124147415161133,20.324056164318364,20.101935331921442,20.124147415161133,40900
1999-03-23 00:00:00-05:00,20.079723674241585,20.079723674241585,19.502209497770036,19.568845748901367,15400
1999-03-24 00:00:00-05:00,19.524421362149514,19.65769386291504,19.435573028305832,19.65769386291504,12800
1999-03-25 00:00:00-05:00,19.835383088853625,19.990867614746094,19.724322713216146,19.990867614746094,9700
1999-03-26 00:00:00-05:00,19.84649804084325,19.92424033870889,19.790967828082078,19.835391998291016,6600
1999-03-29 00:00:00-05:00,19.857598752047107,20.13524974130951,19.857598752047107,20.07971954345703,8100
1999-03-30 00:00:00-05:00,20.057502837609768,20.157457170687557,19.96865454154062,20.013078689575195,37300
1999-03-31 00:00:00-05:00,20.079721876553126,20.079721876553126,19.90202522277832,19.90202522277832,6300
1999-04-01 00:00:00-05:00,19.90202522277832,19.957555427082948,19.657692323837963,19.90202522277832,22500
1999-04-05 00:00:00-04:00,20.212989519777256,20.435110283730854,20.212989519777256,20.346261978149414,12400
1999-04-06 00:00:00-04:00,20.435113106065124,20.52396142391758,20.30184062928644,20.36847686767578,14500
1999-04-07 00:00:00-04:00,20.501744224911643,20.857137407575333,20.501744224911643,20.757183074951172,15700
1999-04-08 00:00:00-04:00,20.701657642752437,20.968202590942383,20.67944556373661,20.968202590942383,29600
1999-04-09 00:00:00-04:00,20.96820719315107,21.03484344482422,20.81272260591372,21.03484344482422,6600
1999-04-12 00:00:00-04:00,20.81272500428063,21.567935943603516,20.81272500428063,21.567935943603516,87300
1999-04-13 00:00:00-04:00,21.63457085711651,21.65678294218542,21.345813751220703,21.345813751220703,23600
1999-04-14 00:00:00-04:00,21.501292076431405,21.54571623361411,21.145898818969727,21.145898818969727,96900
1999-04-15 00:00:00-04:00,21.190324211942738,21.190324211942738,20.457325575680567,20.612810134887695,17800
1999-04-16 00:00:00-04:00,20.612809638852525,20.612809638852525,20.279628448569348,20.412900924682617,10400
1999-04-19 00:00:00-04:00,20.56838778468053,20.67944819388507,19.81317700208967,19.857601165771484,32700
1999-04-20 00:00:00-04:00,19.990869934551018,20.23520278930664,19.83538539061562,20.23520278930664,15700
1999-04-21 00:00:00-04:00,20.190782276857565,20.70166015625,20.190782276857565,20.70166015625,16000
1999-04-22 00:00:00-04:00,20.790500917645282,21.21253031661458,20.790500917645282,21.123682022094727,20200
1999-04-23 00:00:00-04:00,21.256964301572665,21.60125160217285,21.256964301572665,21.60125160217285,9800
1999-04-26 00:00:00-04:00,21.70120846230755,21.70120846230755,21.456875511350148,21.567935943603516,36200
1999-04-27 00:00:00-04:00,21.734523653493497,21.745629695217303,21.39023636005543,21.590145111083984,13900
1999-04-28 00:00:00-04:00,21.501294335653615,21.501294335653615,21.01262855529785,21.01262855529785,25500
1999-04-29 00:00:00-04:00,21.057052334872157,21.19032481800426,20.635022804953834,20.768295288085938,9800
1999-04-30 00:00:00-04:00,20.923779253301948,21.034839652735613,20.612810134887695,20.612810134887695,5800
1999-05-03 00:00:00-04:00,20.85714398882102,21.034840636223112,20.790507746045233,21.01262855529785,13000
1999-05-04 00:00:00-04:00,21.101475892395808,21.101475892395808,20.612810134887695,20.612810134887695,23000
1999-05-05 00:00:00-04:00,20.67944786283705,20.83493243323432,20.47953912946913,20.790508270263672,17100
1999-05-06 00:00:00-04:00,20.87936019897461,21.034844796201014,20.834936028338493,20.87936019897461,17500
1999-05-07 00:00:00-04:00,21.057050299873474,21.057050299873474,20.746081202617958,20.81271743774414,8000
1999-05-10 00:00:00-04:00,20.834931529651985,21.012628173828123,20.723871127041903,20.768295288085938,27300
1999-05-11 00:00:00-04:00,21.01262454785799,21.145897007992396,20.968200394479855,21.101472854614258,51000
1999-05-12 00:00:00-04:00,20.94598882911849,21.36801829651324,20.901564674655884,21.301382064819336,8100
1999-05-13 00:00:00-04:00,21.39023066917972,21.39023066917972,21.14589781626074,21.168109893798828,9600
1999-05-14 00:00:00-04:00,20.701659944322376,20.83493243323432,20.701659944322376,20.790508270263672,4600
1999-05-17 00:00:00-04:00,20.546175690107447,20.657236099243164,20.390691117317445,20.657236099243164,5800
1999-05-18 00:00:00-04:00,20.568386388861615,20.76829511186351,20.43511390686035,20.43511390686035,8500
1999-05-19 00:00:00-04:00,20.590589355321242,20.746073848834993,20.546165214317313,20.6794376373291,12100
1999-05-20 00:00:00-04:00,20.790501726450714,21.05704662037957,20.790501726450714,20.95709228515625,15300
1999-05-21 00:00:00-04:00,20.879355795513778,20.879355795513778,20.657234989178527,20.7238712310791,8400
1999-05-24 00:00:00-04:00,20.768292654228002,20.79050473193306,20.23520278930664,20.23520278930664,14000
1999-05-25 00:00:00-04:00,20.257418207477308,20.435114858420093,20.035297393798828,20.035297393798828,7200
1999-05-26 00:00:00-04:00,20.168570787803677,20.168570787803677,19.87981371705318,20.057510375976562,9300
