,date,open,high,low,close,volume,open_i+1,close_i+1,return_i+1,open_i-1,high_i-1,low_i-1,close_i-1,volume_i-1,open/open_i-1,high/high_i-1,low/low_i-1,close/close_i-1,volume/volume_i-1,open_i-2,high_i-2,low_i-2,close_i-2,volume_i-2,open_i-1/open_i-2,high_i-1/high_i-2,low_i-1/low_i-2,close_i-1/close_i-2,volume_i-1/volume_i-2
4924,2012-08-15 00:00:00-04:00,115.897965757508,116.35120975022552,115.82380198807957,116.15342712402344,71085900,116.31820431772724,117.01043701171876,1.499701959027573,116.43359833568896,116.5077746722405,115.67545053780763,116.02156066894533,102379400.0,0.9953996734118217,0.9986561847700256,1.0012824799867406,1.0011365685336227,0.6943379234494439,115.86498988749258,116.06275990791836,115.40349716625364,116.0050811767578,79426900.0,1.0049075087198343,1.0038342597115146,1.002356543590375,1.0001420583652056,1.288976404719308
4594,2011-04-26 00:00:00-04:00,107.63551503378952,108.44649061342164,107.52310245589942,108.2296905517578,146600000,108.43846915859356,108.93629455566406,1.156895712704038,107.3384251925954,107.4829626647496,106.95301235360628,107.30631256103516,65757100.0,1.002767786472189,1.0089644714360673,1.0053302856062465,1.00860506682864,2.229417051542723,107.42674915485394,107.46689913293694,106.87272356469973,107.4187240600586,135935400.0,0.9991778215113702,1.000149474228272,1.00075125613186,0.9989535204406209,0.4837378637205614
3650,2007-07-27 00:00:00-04:00,109.80395652409138,110.2929203906439,107.4628129507016,107.50726318359376,422987600,108.11472148251544,109.1889877319336,2.5039614507739048,111.27087360699753,111.722803160971,108.45557530214992,109.66319274902344,467592500.0,0.9868167020231439,0.987201513658166,0.9908463686750768,0.9803404450355211,0.9046073236846186,112.62661893983986,112.90073614745675,111.31528101645011,112.32286071777344,265214500.0,0.9879624786253549,0.9895666491939673,0.9743098549616239,0.9763212230194815,1.7630729089095807
2951,2004-10-15 00:00:00-04:00,78.10380513267975,78.61033401700215,77.7872272636603,78.27265167236328,63482200,78.01237873116008,78.56815338134766,1.7952947227761789,78.56814688552997,78.74402472102163,77.79428548283977,77.83649444580078,64082200.0,0.9940899490282399,0.9983022114440666,0.9999092707242484,1.0056035055235717,0.9906370255702832,79.49676065377496,79.54600622001635,78.31486169661719,78.46963500976562,54212600.0,0.9883188477038795,0.9899180167917353,0.9933527787382928,0.9919313940496085,1.1820536185314854
2516,2003-01-24 00:00:00-05:00,60.63519439377871,60.696797376938704,58.97883289166375,59.12256622314453,68633900,58.67766852442661,58.31490707397461,-1.5579331594582448,60.74466747587616,61.175867179195485,60.19710782113008,60.71728897094727,55919800.0,0.9981978157648006,0.9921689740685898,0.9797619026301676,0.973735277466591,1.2273631164632206,60.75837694012277,61.46336195754535,60.23135488254435,60.34770965576172,42286500.0,0.9997743609204683,0.9953225015815366,0.999431408085024,1.0061241647329076,1.3224031310229032
3206,2005-10-19 00:00:00-04:00,84.32129041228795,85.97183701038513,84.04859374197878,85.95748138427734,116563800,85.74938128027016,84.44329833984375,-3.8383122545419908,85.354679198354,85.36902934985008,84.53658368639455,84.55093383789062,74996900.0,0.9878930036903474,1.007061198482938,0.9942274702485486,1.0166355057542416,1.55424824226068,85.25421399882569,85.59149458116745,85.0030398028367,85.47667694091797,68109300.0,1.0011784191633002,0.9974008488529617,0.9945124772299427,0.989169640934132,1.1011256906178746
6945,2020-08-27 00:00:00-04:00,337.19621273161647,338.5410733426446,335.2804795043102,337.02203369140625,58034100,338.0959982186256,339.198974609375,0.8221039347798401,333.5679370858456,336.56727700905947,332.9970940189476,336.2867126464844,50790200.0,1.0108771714615878,1.0058644926836782,1.0068570733089721,1.0021865896488598,1.142623970766014,332.37785688345144,333.03577470453183,331.1587512826631,332.9486999511719,38463400.0,1.0035805038685577,1.0106039728244234,1.0055512431097295,1.010025606634902,1.3204812887056268
1301,1998-03-25 00:00:00-05:00,71.83850520790047,71.91910942131746,70.40778041974873,71.03246307373047,4597600,70.85107677415323,70.99213409423828,0.5017064846416137,70.97200151942691,71.45562674272794,70.89139731554341,71.29441833496094,3333600.0,1.0122090918943067,1.006486300655626,0.9931780594810106,0.9963257255287542,1.379169666426686,70.75034115442257,71.1332111293397,70.54883064130829,70.68988800048828,4453100.0,1.0031329935854378,1.0045325609271596,1.0048557385164447,1.0085518643694622,0.7486020974152837
429,1994-10-11 00:00:00-04:00,27.7791729817122,28.14604996995696,27.7791729817122,28.07079315185547,461400,28.10843086242676,28.10843086242676,0.0,27.48756675720215,27.703930219014484,27.47815965016683,27.65689468383789,213600.0,1.0106086590743302,1.015958737531003,1.0109546394437496,1.0149654714583505,2.1601123595505616,27.242957352854287,27.44050642205661,27.214736057253955,27.365249633789062,188700.0,1.0089788124387398,1.0095998154300145,1.0096794469128303,1.0106574964216193,1.1319554848966613
1609,1999-06-15 00:00:00-04:00,85.18394186800882,85.95926876405296,84.92890012588903,85.40837860107422,5700900,86.42851890424468,87.04061889648438,1.784702549575067,85.32674668877672,85.36755335864223,84.5820249637312,84.83706665039062,6823500.0,0.9983263768242708,1.0069313853112887,1.0041010505755397,1.0067342256544294,0.83548032534623,85.6736051075494,86.32651183854287,84.28617830418828,84.75545501708984,12824800.0,0.9959513969519871,0.9888914950983518,1.0035100257894622,1.0009629071460278,0.5320550807809868
